Emotion value,Carlos 2,Carlos 3,Carlos 4,Carlos 5,Carlos 6,Carlos 7,Carlos 8,Carlos 9,Carlos 10,Young 1,Young 2,Young 3,Young 4,Young 5,Nuwan 1,Nuwan 2,Nuwan 3,Nuwan 4,Nuwan 5,Nuwan 6,Nuwan 7,Nuwan 8,Nuwan 9,Nuwan 10,Nuwan 11,Nuwan 12,Nuwan 13,Nuwan 14,Nuwan 15,Nuwan 16,Gender,Age
7,0.32218063790536094,0.12727507571389587,0.22472783866635157,0.03852347892697563,0.08626548145575977,0.167734034479776,0.1535105828030956,0.46555519975178256,0.31204463304074803,0.6079561306856619,0.8697639919087717,0.5009874719190223,0.6989897677316464,0.4357408634725725,0.10029272161200871,0.11404926867764859,0.13680462023847528,0.15506013070540495,0.08597563489218968,0.09688156241939322,0.11633296239028525,0.13485569853650028,0.14399924035845324,0.10793572813744068,0.0731950118087078,0.06713624736271609,0.10524858083872747,0.1406148853593998,0.167734034479776,0.1659480125194193,0,27
6,0.31719634707120475,0.13263362272201706,0.22489354680503762,0.03576778218567136,0.0877519676349102,0.18223676489795398,0.15631153037252735,0.3985453038707197,0.24224742158709128,0.6330194869276216,0.8609236049012136,0.5849912733407411,0.7352795106602487,0.503632795880262,0.08105536893233316,0.09826323891463891,0.1221442379448927,0.14194811375703797,0.07663606941990117,0.08961262629211157,0.10640670819536134,0.12975229244259562,0.1333528185724646,0.09628468079745839,0.06197883831845431,0.05298613740702341,0.0816422431246691,0.11331191708655411,0.18223676489795398,0.06782719125589418,0,27
3,0.31910869326820884,0.12756140682993736,0.22332946121458866,0.03653473306769107,0.093659072869327,0.18339223113296807,0.145447207418025,0.3896131516200935,0.24449322249343855,0.6169778684106657,0.862001954360433,0.5848361865237246,0.7157499647067921,0.5041299357641533,0.08665036655581779,0.10109984097534074,0.12597225946812288,0.14870400872417092,0.0788735147749253,0.08977570844659566,0.10888442241676577,0.13444784470361004,0.13474034269258067,0.09914826154709899,0.06542078790034643,0.056268996853577904,0.08675873904155776,0.11867049061997155,0.18339223113296807,0.06474673165963273,0,27
1,0.3136769769801415,0.13183046669654883,0.22274135895369881,0.03558401584001127,0.0896316866310648,0.1773026679143938,0.1745272123926171,0.4249732559228389,0.25069402614498054,0.6039644695520084,0.8629444579169834,0.5793085231841067,0.6998879985971366,0.4999110795057972,0.08341650922788983,0.09393175560990058,0.11630318132567058,0.1384515108193474,0.07731061208221929,0.08512654217166767,0.10527338489977707,0.1284939397615428,0.13167790264350293,0.09714463436885422,0.06654223852526037,0.057171590329864526,0.08511795977471456,0.11575923922609518,0.1773026679143938,0.0691741794378967,0,27
5,0.3136608579607998,0.1325313716430977,0.22309579528191367,0.03233975675157282,0.09214038906522773,0.18513261255986432,0.144580951112943,0.3823071166472416,0.23775260807127213,0.6230280539567721,0.8499597617738526,0.5922540071920843,0.7330088810987033,0.5033920748625936,0.08799616626880317,0.09809255574580236,0.11842060764140798,0.13630701062516057,0.07961076383360703,0.08046641046140152,0.09947450708773037,0.12188017565096164,0.12418561159826698,0.08981469819576537,0.05861293096139568,0.0519489903613553,0.08038837250887476,0.11087931572914717,0.18513261255986432,0.06769888463782867,0,27
4,0.31516466429302953,0.12104713571740883,0.21810569418876743,0.03656166823688844,0.09037821770671452,0.18342016917328885,0.16354205141172007,0.39736591379204045,0.23390018190322998,0.6822654548118032,0.8732274202055533,0.5702846210326119,0.781314740037826,0.4979881684072093,0.07953811509023635,0.10127015008936593,0.1223881048668439,0.1454032524987671,0.0766768800209638,0.09476388191769894,0.11851734299810057,0.13874972394379,0.12353721201078195,0.0869872651506195,0.05294076887706424,0.04666105120265552,0.07853600354638007,0.11204225648099973,0.18342016917328885,0.0656764464487675,0,27
1,0.3018437642636386,0.11916948220104771,0.21048122493433646,0.03474902867686089,0.11605406546072987,0.19326407775296303,0.19411539114332557,0.4322561624487912,0.2384580664334733,0.9243564359838478,1.183195380828398,0.4866296223527846,0.7812373602546288,0.5757779213420824,0.07417058335771771,0.09410270741485735,0.11694566007243667,0.14043887323655158,0.07996126774796619,0.08936897236846536,0.10858087193293726,0.1308830209270368,0.11334755054117303,0.08395772694619397,0.05725946515200123,0.05834276399818043,0.08426305921062498,0.1148736442925901,0.19326407775296303,0.058666791421137975,1,24
3,0.2994578183656648,0.11534672286776836,0.20740057503269912,0.034679185112569066,0.1144862536677128,0.1880514242553547,0.1860584520095386,0.4289254942310899,0.2430516410358953,0.897148515947651,1.1668011325053067,0.48350528311446767,0.7688958220509532,0.5641545119102598,0.07433466318832152,0.09257488233124979,0.11764630443610441,0.1392520272862185,0.07710286702168374,0.09117782200676057,0.113217386688103,0.13550456958230928,0.10860084042261366,0.08174877405852161,0.06072555033089517,0.06024518977702731,0.0845814823545739,0.11666283914817464,0.1880514242553547,0.055381016900617246,1,24
7,0.31243096367993295,0.10117128999620399,0.20673818150546214,0.039795853830627836,0.1378137277860727,0.19656286208463178,0.2041728335797051,0.44089518063794453,0.23693153230289107,0.9539621201752742,1.1702516902058895,0.47634784189075263,0.8151768787511325,0.557446867098581,0.0741282886514809,0.10332289313269975,0.13160636688712488,0.15795735157926474,0.07781857874845355,0.10320006750107792,0.12752187916917557,0.15090653153117745,0.10731181814475213,0.07590403209931329,0.05101482387712,0.051553388705857385,0.07722575480468248,0.10963978664221721,0.19656286208463178,0.06052618890585814,1,24
5,0.3112859540583635,0.10594467401069248,0.20839611999508625,0.039289163219031246,0.13081426761965603,0.20815148849669735,0.20420770412962508,0.4362316033541872,0.2327618589611009,0.9558751283681511,1.1493219972408824,0.48316880721639366,0.8316860989895529,0.5553165385144404,0.07569792648665322,0.10306140949356506,0.13420663170747216,0.1599897508002452,0.08522847847183274,0.09991976319688552,0.12376922711019997,0.14317716042540543,0.1093751250262369,0.07780549785364561,0.048854770943375335,0.04606079932520328,0.07780159427679244,0.112491008434754,0.20815148849669735,0.05700599844580643,1,24
7,0.3097064427711011,0.12023130869711172,0.21496887375782642,0.03544506761702881,0.11768978972098657,0.16842522284838754,0.18321388675918582,0.38111601828971126,0.19855419779404054,0.8063237331568738,0.9906641630457448,0.5788990136834489,0.813922379787994,0.5734945068787209,0.05420656282690099,0.0745877829332707,0.10442542732818602,0.13105341229855008,0.06193833047480528,0.08333189534636959,0.10722761460589612,0.14004270682060832,0.0910681434892789,0.06447129572317688,0.04176416278498316,0.051393990959699196,0.07886876847188291,0.10893562910500786,0.16842522284838754,0.05702176338453653,0,28
6,0.3038377124928164,0.12326037750405752,0.21354881434611378,0.034198913686460365,0.1251956683318832,0.16993228123979212,0.19469747184990835,0.3894454959777197,0.19526811846085862,0.8121945734275337,0.9905991034958224,0.5801767661593927,0.819902390948367,0.5747225844265998,0.05484834589479452,0.07301497087596862,0.10181638853897695,0.12880510719943045,0.05942018464137518,0.07470766835001501,0.09890772003719363,0.12815136397993984,0.09034989006092806,0.0630902251502247,0.040467598943165074,0.04799087771364263,0.07614494329882833,0.10675291292590916,0.16993228123979212,0.05575634325856017,0,28
3,0.3071931318465146,0.12358512487965444,0.21538328248506838,0.03437640945713807,0.12088536475686475,0.16714799984724202,0.1906073460769543,0.3873825715722033,0.19707892368861,0.8205069438248366,0.989507054449791,0.576856893803781,0.829207775866817,0.5708039658268352,0.05073952667141377,0.07278629198911346,0.10247973123327579,0.1302564818335744,0.05498260892881941,0.07469643455712764,0.09563626578976442,0.12627377552932653,0.09075858729318834,0.06390434407416302,0.041631559208193815,0.04776002644615609,0.07531458572119541,0.10549390002489653,0.16714799984724202,0.05819306374427833,0,28
4,0.3084191777396654,0.1257080260579942,0.2170604150989416,0.033481077941685033,0.1232736438169967,0.17077094399273032,0.18350150608479254,0.3835050760571804,0.2005144891107461,0.8065136540295538,0.9863497767841685,0.5787381804201442,0.8176751016855898,0.5708382750738851,0.05573744438503515,0.07610787170492885,0.10372885773327131,0.129783469180615,0.0557993208956657,0.07722579150880811,0.10259730549015508,0.13077689591954178,0.0927988431710584,0.06526991268436984,0.04198555723427769,0.04948915436596446,0.07884858736857846,0.1097234123892141,0.17077094399273032,0.05678095849482214,0,28
3,0.3141186023742102,0.12598412541965576,0.22005016406443684,0.0344484933618175,0.12171328682569009,0.17454501574113138,0.19701419751576166,0.39943747339806895,0.2027768155869485,0.8023971999193847,0.9871040370903593,0.5810413268424706,0.8128800711671422,0.5735482394425416,0.05159525208573659,0.07187703493950974,0.09987984648555466,0.12740867795399025,0.05909052884223909,0.07757603830101263,0.09956433358675666,0.13049178263067357,0.0946506849777896,0.06722609944910264,0.04344813625132373,0.05314638811345074,0.08059492649287779,0.11113316841658376,0.17454501574113138,0.05826776434539593,0,28
5,0.3179201999966273,0.1252374206751349,0.22157629570000104,0.03631641606370145,0.12335990190236261,0.18105314998887442,0.18913878811003867,0.39661679738295114,0.20778183737219266,0.7820228039464122,0.9636103421948616,0.5820974714019521,0.8115550131655512,0.5609151436083988,0.05392674098256031,0.07639481631561772,0.10581032323341441,0.13147928490946353,0.05964586205996805,0.07530983157870663,0.10033570724661485,0.13066629910175098,0.09641797425330081,0.0692505406344341,0.04719162390290773,0.05386788917166115,0.08071060286086391,0.11179050588455103,0.18105314998887442,0.06334218383781705,0,28
7,0.3110867970742804,0.12144215231996752,0.21625884962464476,0.035165975595292914,0.07644636061140182,0.1656068420943497,0.16954254234562238,0.4642490590844857,0.2947832296793398,0.7621968025319665,1.0048705455059939,0.47071524930081565,0.758502481678542,0.47300788934290056,0.0540110800970757,0.0768106107405129,0.10158804133623116,0.12847794225772266,0.062317115249920764,0.07876214524020525,0.10478460345763425,0.1302298210283435,0.1328022399958489,0.09819709065977411,0.0585029351833586,0.062403036848895053,0.0995168577470595,0.137491620879584,0.1656068420943497,0.13416715543246813,1,27
5,0.31430390045434103,0.12686377257239204,0.22058249210214237,0.03559571520052233,0.08000640143959413,0.20392285399323132,0.16246491248236247,0.43891600687103743,0.2765622141521552,0.7328457024345673,1.0160116786777909,0.5036696743640019,0.7212965340991672,0.5117342713496659,0.05614608222230517,0.07658147474184021,0.10297786389272703,0.1305242577006617,0.061123811348600544,0.07075467098766808,0.09440105622841553,0.12398443520138966,0.13054831104794215,0.09449856418920101,0.06239585048094196,0.06578004509460264,0.09828105426145739,0.13632442812965023,0.20392285399323132,0.06063597217599861,1,27
1,0.3124469619688253,0.13131734488912025,0.2218749998909566,0.03340690892752692,0.08330184379246564,0.17414785469142507,0.18141797320099046,0.4530746160353556,0.27175234575452195,0.8088070791762357,1.0685671803849246,0.4917747786642684,0.7569080297645705,0.5254943886216976,0.048809275126730965,0.06828440058833014,0.09465700347164265,0.12398105010137188,0.04721466010888197,0.06257622362850629,0.08779300032846875,0.11806507411369789,0.12372136893466439,0.089138071187065,0.05912360624075425,0.0662609316408095,0.09660901386214553,0.1297819968257379,0.17414785469142507,0.0709167227890026,1,27
3,0.3133486385817278,0.11927819994691241,0.21631318345139777,0.035661922280241246,0.08841064296632226,0.20176676672547436,0.18761864896016553,0.44891418214464585,0.26133880653605135,0.7805623232258947,0.9835693293931268,0.5029299194764549,0.7936017318753832,0.4946664436311961,0.05560044016751971,0.07603156927406134,0.10174594079267857,0.13281290731661782,0.0592959383418337,0.07890359686744633,0.10151153482892575,0.12554783476872322,0.13096276437182064,0.09295075519119043,0.05490740454654606,0.05475688392924636,0.0929156349584025,0.13163368458907188,0.20176676672547436,0.06890798258973077,1,27
7,0.31660234797985315,0.12173145618002548,0.21915635610489784,0.03624976184625853,0.07716539736951962,0.1905713704625673,0.1531401152525976,0.4085281672610872,0.2560325231363706,0.673763394976833,0.973287060605845,0.5444720546003589,0.692255576229929,0.5299276056040084,0.06546911395177976,0.08098722223680209,0.10454022446470765,0.12470314382563191,0.06303066497876944,0.07735849417254063,0.09825797684643536,0.1267345330281896,0.13569880012119645,0.10459059805489952,0.07489552454257739,0.06653141943857648,0.09001812797580752,0.1199217778861065,0.1905713704625673,0.055575122046875446,0,41
4,0.3177481252610265,0.11521786137602645,0.2164625651144324,0.037364438840621454,0.08277494399547325,0.18728455675938677,0.15552271369808582,0.4134067546305505,0.25788405702205247,0.6539944769227065,0.981236184771909,0.5419965135753863,0.6665005704765458,0.5318265911403882,0.07635686958980903,0.09132205147716656,0.1141512137690494,0.14135511755535893,0.06988949260180644,0.08732986011675538,0.10844163055071747,0.13223654780219915,0.13905644234546463,0.10485238398401098,0.07528605365340368,0.0670939449013184,0.09431908004519862,0.12670729164544406,0.18728455675938677,0.05362066581584723,0,41
3,0.30815449575968684,0.12598089265102325,0.21696524198827544,0.03295543228239072,0.0817634764473742,0.19649621955175908,0.15265140124503052,0.40647753755051824,0.2540211153041491,0.6830075572314634,0.9818098144386198,0.5399957785194232,0.695661773988269,0.5301731551057929,0.06740957645630948,0.08305833675337926,0.10643153805967293,0.13134013256375554,0.060688157853777715,0.07141392336484635,0.09167026731603609,0.11665119915487979,0.14044062134033491,0.10619863090535268,0.07511242119345377,0.0629956097422247,0.0900289914427853,0.12396080828135166,0.19649621955175908,0.05613885453493189,0,41
6,0.3292338721176906,0.14361047874049154,0.23641757969987567,0.03379684893409174,0.10554686289579354,0.2056278181633977,0.1897014736446202,0.43463641121030877,0.24493831546283817,0.6992699764850179,0.9062529682177503,0.5762741555176906,0.7716057226937552,0.5222501639450845,0.07159690591438239,0.08260588746233545,0.10858146551887717,0.1357027370106608,0.07854145335776024,0.0896375554934462,0.11014657764346762,0.12749380606435737,0.13062143549247698,0.09329255125748229,0.05964427911762529,0.0530609923678975,0.08501117998677309,0.11901306180956091,0.2056278181633977,0.0675442348880085,0,20
5,0.32755072505964733,0.12923273945782082,0.2283787987707321,0.03777144358921928,0.1029890439350601,0.1984658878576271,0.19436087450189973,0.43745072481685976,0.2432912174042117,0.7470003726325888,0.9516859298826403,0.5523464610325312,0.7849232075173236,0.52566035538513,0.07117077748552936,0.08788869835287533,0.11379903123617162,0.14320014326018168,0.07782517195789941,0.09480163005397972,0.11688654652648461,0.13527698951950332,0.13194472531097023,0.09334605509979994,0.057505405446824684,0.049645492259278313,0.08165490629324464,0.11530940360810636,0.1984658878576271,0.06835677985398785,0,20
7,0.3385220575229426,0.11753454530217787,0.22802826477325744,0.04128018351349861,0.12120255808651217,0.1900198368556116,0.1915652814724874,0.4374627330874152,0.24596028120243685,0.7682550985052784,0.9612268225291697,0.5416550176065609,0.7992443411887465,0.520653331480936,0.07837120628774986,0.10242047481839635,0.13285282422491276,0.15467847680404537,0.07493925978703539,0.09781272863449982,0.12414436532255758,0.14960211701926213,0.12253123144849497,0.08730484469791416,0.054907765008793664,0.047174573109485335,0.08064281575492868,0.11573954431191291,0.1900198368556116,0.0738028922340867,0,20
3,0.3317578151840782,0.12324471659365055,0.2274816981335623,0.04064555782667538,0.10338943266890127,0.19782068397407845,0.18766447033326084,0.44858609462564525,0.26094024080633765,0.751186844167857,0.9697932398773619,0.5267957091445024,0.7745845333618232,0.5108829175247394,0.07315639758552586,0.09084780466753281,0.11811797258528854,0.14697810282123924,0.07348852053511089,0.09072694895821111,0.11591130965201499,0.14129025401494041,0.12757774580127376,0.0914254749100975,0.05761418576094006,0.05435505769830562,0.08860645785851458,0.12449260449732344,0.19782068397407845,0.0752788862144686,0,20
7,0.31077183259528973,0.13369376441322034,0.22222641229502083,0.03327280028938733,0.12020874494556973,0.1824121102485506,0.16512015576466155,0.3819008530266934,0.2168001753913422,0.6884756235826398,0.8789185224456114,0.6009562950442001,0.783321327290885,0.5281916188946373,0.07548874641071628,0.08976750092124361,0.11123456177221554,0.13653424476106646,0.07648496684230632,0.08844753215282057,0.10906270789857508,0.13319901507772486,0.11889857543507631,0.08260687075143179,0.04789740856243095,0.049417469585468984,0.07942216895275869,0.11085776735509963,0.1824121102485506,0.04702999862105728,0,22
5,0.30876027607013085,0.13067633202676326,0.21971538554866238,0.03374147419219571,0.12637992216484406,0.1952638764524663,0.1741267953947565,0.38563255701028476,0.21158165961313893,0.6768967446436435,0.8651143817709969,0.6098032970941577,0.7824361251028465,0.5275496023675278,0.07740001272676508,0.08919753347568635,0.11065281739164028,0.13432689252224053,0.07373560095771522,0.0894257822469779,0.10985060338546808,0.13513373671199116,0.12007257530684283,0.08300601254392019,0.04841147981443741,0.04816495538718378,0.08048798933695574,0.11240258857088661,0.1952638764524663,0.04842907761507181,0,22
3,0.32699188864683465,0.11802258730783757,0.22248931234900185,0.03666737045936749,0.1273157063650329,0.19184790008312572,0.17632372833092744,0.4050895659474705,0.22876739257840412,0.6697601835904484,0.8739954895068577,0.588935927342756,0.7663199543150425,0.5147273441061072,0.08086096867961101,0.09655554582460218,0.12284464974997235,0.14711824260023176,0.08651061806262611,0.10306473423813647,0.1274446652388831,0.14844986851269093,0.11874544470073675,0.08132663415722544,0.046038294284748864,0.05143932514993134,0.08712363988470119,0.12228147635095664,0.19184790008312572,0.05264097902738464,0,22
4,0.323400703776512,0.13705036634900258,0.23022396007341797,0.03472668183848173,0.14811230499232073,0.20502722638470988,0.17769214801428826,0.41384995369406746,0.23617643864907026,0.6506099612711003,0.8527338308192499,0.5967222154679588,0.7629695665364156,0.5088452207309423,0.060710690656571725,0.07790663446088926,0.11491718139732417,0.13274766030324361,0.057778277700525064,0.07155011292030775,0.10638233896184432,0.13199643345023512,0.1274201697287414,0.08936819001064053,0.05270800818001605,0.04902108515562084,0.08233301072492596,0.11874667912012205,0.20502722638470988,0.06215828363198055,1,42
7,0.32323267645596326,0.1391976154459442,0.23121494559802028,0.035109229033138914,0.14948557253095338,0.20049980357341857,0.17771794626736742,0.40911926468781107,0.23148062126827387,0.6487381426746607,0.8557906740103687,0.6063975666156827,0.7580570370492267,0.5189493822522826,0.055964235395027095,0.07902319456782111,0.11442944015455414,0.13231469534143822,0.0579146721254981,0.06729255505336892,0.10074066268099321,0.12355310916925276,0.12689790370099907,0.08806289813691541,0.05034238621723868,0.05011028368641588,0.08478962269115704,0.12134935235399588,0.20049980357341857,0.05873456822860452,1,42
3,0.3291013092093198,0.13955961193151348,0.23432883944264643,0.0346356444858793,0.148691040145315,0.20629304223743872,0.18669948486844962,0.4315409061214577,0.24484167490348388,0.6395883156039394,0.8315495042723364,0.593665521687198,0.7691524224569452,0.4936622702625674,0.05371618500889598,0.08027242300638326,0.11564674579742437,0.13232179095350932,0.05899401040770701,0.07607488554964276,0.10665891608600034,0.13117534016443105,0.12943193162982608,0.0897621060589249,0.05138945924619462,0.04964511859747835,0.08677301761362262,0.12497785991142295,0.20629304223743872,0.07044627864036015,1,42
5,0.3328029120604248,0.13643466150781103,0.23461828404682358,0.037180735117754854,0.1446266905551398,0.20831950141617042,0.1826499108823931,0.41654052115837353,0.23401234821160916,0.6350957207043174,0.8393216648419155,0.6125531730325695,0.7566773828290687,0.5141291489938942,0.06356113151221551,0.09020905580695333,0.12690590310178632,0.139302301150056,0.06328034343320152,0.07909211661319004,0.10696240584434485,0.13351691164063229,0.1277694817436875,0.08823039871023466,0.04985247395262376,0.05088953663274877,0.08852257808317313,0.12674804218271885,0.20831950141617042,0.056341107309815286,1,42
3,0.3279324665633202,0.13166049399733087,0.22979082121774616,0.03635790988864645,0.12946080450556272,0.20831613133762045,0.16849468199405976,0.41523129637998624,0.24675429121204115,0.6299238516242868,0.8350117341856382,0.5869442582662453,0.7543892209354788,0.4901053429652007,0.06317187102602845,0.08913869760364286,0.11919033809842351,0.13650213466372962,0.06370626555474954,0.08521220272944549,0.11035879600914478,0.13017816286529896,0.13231179896736953,0.09404428062797197,0.05745982865932568,0.04915481788556228,0.08416115267956067,0.12254951897848575,0.20831613133762045,0.0641004587609066,1,42
7,0.28415054289820135,0.10906393318511946,0.19660178651529403,0.03072212509504196,0.08922785585463075,0.1797574266972024,0.13829799812124532,0.3868979219116272,0.24863221397908594,0.6565438104798669,0.9699814218183033,0.5219966724405967,0.6768622529379233,0.506327074518353,0.05885128465643579,0.0772399550590022,0.10161280294042754,0.1272277428734048,0.07094507319589259,0.08897856236524822,0.11071424863778477,0.13226499385802065,0.11391673204492576,0.08537015478486795,0.059183913266613104,0.06659837534691743,0.10306163155188768,0.13786192637991257,0.1797574266972024,0.04644561166073821,1,28
5,0.2946410933397966,0.11441668806530152,0.20452751469800562,0.03472198398054627,0.09932567096732312,0.19099089398868072,0.15432170790968064,0.40167388850728863,0.24764958574955395,0.6358042665073768,0.9504438140668208,0.5442718139103306,0.6689551313789461,0.5172997787020015,0.06265757642810944,0.0842453043326251,0.1090918097100428,0.13212905883501755,0.06978113381649487,0.08406588284239044,0.10775217909297485,0.12741211408847503,0.11040914770340216,0.08180926359015717,0.06084147485087959,0.07399826534563096,0.10646034740321156,0.1390965604609075,0.19099089398868072,0.03858057991799823,1,28
7,0.30245796750871307,0.12286727731972512,0.2126506131624329,0.03313635655460289,0.09786278249092696,0.1795207496681118,0.17778248385963863,0.43870818616669816,0.2609698365378634,0.8167018233618439,1.13504428425307,0.4895015590169226,0.7195330038592148,0.5556059466951249,0.06538264901075135,0.08199967485389914,0.10447913405822339,0.12408162751785136,0.0674566478587322,0.08683874203126443,0.1045150758836846,0.12676854872238685,0.13130438561642868,0.10077140307186672,0.07015437304968158,0.0639366654646257,0.08828714268328579,0.11667260796271417,0.1795207496681118,0.04593353598254342,1,28
2,0.3053235759968675,0.12885353829741533,0.21707773290543364,0.032862173114486644,0.09450336544582076,0.1897143593002087,0.17671171716469036,0.43914196035482533,0.26246836573998017,0.8009346092130595,1.1156822201930878,0.49773228963993976,0.717887759360765,0.555311065967277,0.06864143166192876,0.0831933391248188,0.10813902368562478,0.13115569177773548,0.06200429717577071,0.07797572747292156,0.09933968913150372,0.12136429568084676,0.13310727350761664,0.10207517891548597,0.07122731054514735,0.06694640480378572,0.09160485099697434,0.1200644227914416,0.1897143593002087,0.051781310572970474,1,28
5,0.30811150390095776,0.12424529111174885,0.2161632871063139,0.03511489853464428,0.0862513221126187,0.17796405593541093,0.17273921932428465,0.4358979585280936,0.2633622966249678,0.7609847726006252,1.0849631534164472,0.505786960778768,0.7013922732807613,0.548760215923453,0.06414486209398358,0.08551818025665453,0.11239085061675914,0.13953929640474247,0.06589699560472985,0.07807998142397424,0.09957279920709727,0.11730599413220595,0.13101782577392043,0.1004818042986585,0.0719843550037658,0.06770631749617292,0.09441373994417837,0.12428747656174216,0.17796405593541093,0.051978886040251734,1,28
6,0.31876891501583327,0.10944739564083114,0.21409952095491325,0.03780019921922255,0.10006161498017874,0.18973045463816798,0.19658148445010992,0.4503489663334256,0.2538776426852878,0.8678769093765552,1.1183051548799794,0.48741975067048754,0.7760644807809179,0.5450840197651206,0.0649266728800884,0.08734479720904416,0.11592579158772373,0.13978515130667118,0.05309237898270056,0.08778906147035143,0.12010100854286294,0.148080760605619,0.12416781161275761,0.09216638767439438,0.061763955540791775,0.056617052811347816,0.0866274630362242,0.1200964134894618,0.18973045463816798,0.059894315364433126,1,28
4,0.3289430532936261,0.13519298431610874,0.23204367586220173,0.036958336613133476,0.0876118846586723,0.18008008778998744,0.16433283784291255,0.4348734370611769,0.2705759307488535,0.6619649983412802,0.9134112903263044,0.5470456495553779,0.724717337471055,0.4996776726277691,0.08246359146498669,0.09675430966370084,0.11710396807746987,0.13805616718347163,0.0751915369272763,0.08919705126577034,0.10386351262710199,0.12131016573237285,0.1264765786481038,0.0931110940409762,0.06208411891130407,0.0598251450819304,0.08955280306043006,0.12152130926298575,0.18008008778998744,0.05789359933377736,0,27
7,0.3313745692286962,0.13395291204363566,0.23257202865984575,0.03750655008758579,0.0943536224352391,0.17874481457933272,0.17126999468827422,0.4453798683759014,0.27411195191833754,0.6724294573458035,0.9103522726453905,0.5402741430146989,0.7386475296994561,0.4918397939449719,0.08335996395753689,0.09894908447027516,0.11776311376404218,0.13928072447146556,0.07010818616629891,0.08399793542056375,0.10408468768744732,0.12454492839612404,0.12198235554687543,0.09046885271319714,0.062253886733324514,0.05903677144469403,0.08879265187919727,0.12105596031856049,0.17874481457933272,0.05495579782117858,0,27
5,0.3353670455849972,0.12904901849435108,0.2321994320719075,0.03856921336948765,0.09539328157607341,0.17671818759088068,0.17146332576751233,0.4363975824450271,0.26495596968629764,0.6989860116887838,0.941309178750587,0.5435143127261366,0.7425679335418336,0.5116150113514293,0.07486243171489189,0.09192416516383613,0.11788982026454978,0.14167308812279944,0.0659884355098701,0.07929723565470076,0.09765146706516224,0.1188991521870851,0.12241196200995344,0.089813908337845,0.06064238941976555,0.0571883131413057,0.08506423866741529,0.11522535925889385,0.17671818759088068,0.05029028438726934,0,27
3,0.33543814727306465,0.13288127030192776,0.23411700561803256,0.03862235347866915,0.1137679474246538,0.19473004114078502,0.17578227170943453,0.4273204823699511,0.25155644241729636,0.7539879311615598,0.9466143396253138,0.5471939522436515,0.7965101515998597,0.5179816417500898,0.062946424861689,0.08779784758333217,0.11469524426148886,0.13571349246195902,0.05531504547689915,0.07124650337068288,0.08988439240975808,0.11247141859503594,0.111268984272758,0.07798667177259234,0.04776507281121143,0.0533312963839283,0.0861260941801401,0.12083232901009913,0.19473004114078502,0.05516004404593947,0,27
6,0.33876296235850145,0.1433391124080234,0.24101336345473168,0.03573067939308195,0.08307880562545765,0.15984485981499486,0.18343932034613503,0.42544640027286407,0.24200861039874436,0.7042203997783689,0.9153602707605121,0.5853676523719662,0.7693368636081168,0.5358222927696483,0.07706545669528776,0.08900659884881187,0.10910191031731814,0.13067243830109387,0.07414854223626446,0.08495885160444201,0.10583163269198652,0.12865168189818016,0.1151332696137794,0.08240419496606313,0.05123398347961924,0.04845076002053163,0.07716960999234368,0.10938270271287091,0.15984485981499486,0.05184944023067146,0,25
7,0.34247736846284643,0.1505840941371968,0.24648726083371988,0.03736551913853788,0.08854807856481625,0.17240670921110882,0.19238722675264613,0.43627667092237427,0.24390889581588823,0.6899849692187043,0.9002728736503338,0.5954287200921508,0.7664175933914618,0.5360483248913007,0.07000261956903925,0.08432426507262442,0.1057318683012117,0.12992438438663237,0.06824558083353464,0.07771883483900045,0.09690948384891625,0.12004134862896361,0.11884225434347435,0.0846763004052634,0.052339223407411095,0.053896680146077056,0.08670255962460677,0.1215092704100205,0.17240670921110882,0.05944550068510364,0,25
5,0.3348329106489525,0.14533235126544206,0.24006580268651914,0.03455789978202862,0.08528477119633346,0.1670152800410048,0.18618438781717875,0.42849897660214203,0.2423175354544889,0.7064296102251935,0.9184210097210326,0.5828482377256479,0.769178408102586,0.535300067006114,0.07358449801803904,0.08875386543001107,0.10544551464615738,0.13049740611304034,0.06747738053890416,0.08045065057880915,0.10175169914663078,0.1255868633774785,0.11248760209244339,0.07996198585905084,0.05066095208082534,0.05142645289767546,0.08066793034459083,0.11261370664561421,0.1670152800410048,0.05835133359226601,0,25
6,0.34287953113158925,0.12738394282419524,0.2351315866409915,0.04002110451983407,0.10742415916255688,0.17716456542385392,0.19631424893072058,0.4284264674265892,0.23211244684473584,0.7653675858618022,0.9397327417959596,0.5706061114743854,0.8144523988800034,0.5362172456213552,0.0691147729340974,0.09304062961275962,0.11484552065710711,0.14270563760972174,0.06586058528515643,0.08840548688169136,0.10667921157019442,0.13087238777155263,0.11699766045025188,0.08182578424171462,0.04738047853140108,0.043245094518308116,0.07827388927422994,0.11403986248707217,0.17716456542385392,0.05668705928688204,0,25
1,0.34391039198688544,0.13091685871614217,0.23740729740072983,0.03739831342085718,0.10488494809792917,0.18553456097178767,0.19027143372397004,0.42683905504004443,0.2365978729440426,0.763712363708641,0.9485921631017293,0.568087081684284,0.8051008572656093,0.5388829536450438,0.07399434031110083,0.09329216789487896,0.11242101993349268,0.13579914643125213,0.06775216891760415,0.09062745109406278,0.11264974421249697,0.14234591358525958,0.12126709394082148,0.08600102082675834,0.05045128852452987,0.04390608379982206,0.08163757186521377,0.11979382089630534,0.18553456097178767,0.05888030277570467,0,25
