subject_id,session_id,image_id,peak_emotion,ckplus_labelled,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,landmark_63,landmark_64,landmark_65,landmark_66,landmark_67,landmark_68
S071,5,19,happiness,1,229.9544 187.37612,229.62244 213.64635,234.15415 239.39216,237.7827 265.39368,245.49431 290.51856,261.43329 311.33661,281.03606 328.34024,305.83631 336.52024,331.63877 341.10177,358.55596 341.59074,384.61717 337.23109,405.24985 320.77526,421.46852 299.69917,433.24778 275.59511,440.84599 250.11592,448.33423 224.49268,453.48625 198.57853,249.2292 146.75208,263.09063 138.06618,279.21157 135.44752,295.21943 138.2936,310.70222 143.32393,373.22641 147.74364,388.52322 143.31658,404.33393 142.74187,420.04835 144.50682,433.72765 152.08139,341.9002 176.22297,341.15015 191.63783,340.69595 207.07205,339.58234 222.3486,316.26184 233.68457,327.00508 237.78142,338.08259 240.32003,349.92182 239.33262,361.44804 236.48437,272.1249 177.08315,284.4859 170.39725,298.35244 172.18629,309.60682 180.52011,296.54848 183.23433,283.38419 183.48943,370.48992 183.53579,384.48237 175.61576,400.46844 174.89643,413.26129 184.03391,399.251 188.96966,384.53038 188.02973,284.49944 264.00269,301.0135 259.72267,317.35015 255.96488,333.96065 257.77716,352.49821 258.37699,370.4993 262.95763,387.87661 269.05883,372.74863 281.3069,355.32535 289.66036,336.21646 290.44804,316.80457 286.06312,299.4236 276.76757,291.31905 264.91898,313.02991 264.14027,334.56426 265.7071,357.92612 265.14785,380.30404 270.09893,357.8065 276.4858,334.89992 277.75044,312.02114 274.759
S071,5,20,happiness,1,229.86808 187.52428,229.54229 213.80279,234.08162 239.55846,237.7173 265.56724,245.43946 290.6943,261.39105 311.51365,281.00873 328.51567,305.82126 336.68609,331.62975 341.27826,358.54926 341.75306,384.6087 337.36919,405.23928 320.901,421.45276 299.81793,433.225 275.71041,440.81867 250.22411,448.30184 224.59667,453.44832 198.67872,249.13769 146.88757,263.0033 138.19549,279.12609 135.56334,295.13856 138.4151,310.631 143.43503,373.1141 147.83125,388.42882 143.40866,404.25725 142.82406,419.99015 144.58449,433.67521 152.17648,341.83435 176.34367,341.0876 191.76186,340.63678 207.19935,339.52638 222.47928,316.20386 233.86456,326.94625 237.91655,338.01796 240.42792,349.83977 239.3684,361.34808 236.55034,272.04492 177.21971,284.40327 170.61553,298.21015 172.43629,309.46047 180.70347,296.40315 183.38146,283.25567 183.68339,370.32745 183.7984,384.34601 175.87258,400.3533 175.06243,413.21183 184.14016,399.18457 189.12731,384.43026 188.21194,284.23926 264.10358,300.90282 259.98705,317.28529 256.17494,333.95237 257.99849,352.54493 258.58286,370.61127 263.14817,388.11423 269.124,373.00489 281.44618,355.58978 289.90222,336.44628 290.6652,316.88108 286.24714,299.34519 276.90123,290.94295 264.9908,312.83368 264.37588,334.52754 265.925,358.22046 265.28715,380.93921 270.16392,358.16212 276.75597,334.94915 278.04795,311.8409 274.96554
S071,5,21,happiness,1,229.86808 187.52428,229.54229 213.80279,234.08162 239.55846,237.7173 265.56724,245.43946 290.6943,261.39105 311.51365,281.00873 328.51567,305.82126 336.68609,331.62975 341.27826,358.54926 341.75306,384.6087 337.36919,405.23928 320.901,421.45276 299.81793,433.225 275.71041,440.81867 250.22411,448.30184 224.59667,453.44832 198.67872,249.13769 146.88757,263.0033 138.19549,279.12609 135.56334,295.13856 138.4151,310.631 143.43503,373.1141 147.83125,388.42882 143.40866,404.25725 142.82406,419.99015 144.58449,433.67521 152.17648,341.83435 176.34367,341.0876 191.76186,340.63678 207.19935,339.52638 222.47928,316.20386 233.86456,326.94625 237.91655,338.01796 240.42792,349.83977 239.3684,361.34808 236.55034,272.04492 177.21971,284.40327 170.61553,298.21015 172.43629,309.46047 180.70347,296.40315 183.38146,283.25567 183.68339,370.32745 183.7984,384.34601 175.87258,400.3533 175.06243,413.21183 184.14016,399.18457 189.12731,384.43026 188.21194,284.23926 264.10358,300.90282 259.98705,317.28529 256.17494,333.95237 257.99849,352.54493 258.58286,370.61127 263.14817,388.11423 269.124,373.00489 281.44618,355.58978 289.90222,336.44628 290.6652,316.88108 286.24714,299.34519 276.90123,290.94295 264.9908,312.83368 264.37588,334.52754 265.925,358.22046 265.28715,380.93921 270.16392,358.16212 276.75597,334.94915 278.04795,311.8409 274.96554
S072,6,1,happiness,1,221.18872 238.48517,222.55619 267.06197,226.20382 295.21223,231.95123 322.8564,244.84921 348.25982,263.56643 369.55642,285.35855 387.2889,311.61495 398.29013,339.54293 401.88485,367.23228 397.61305,391.88743 384.84778,410.89107 364.56828,427.00389 341.58623,438.49956 316.20747,442.61108 288.63043,446.07809 260.74249,446.30043 233.05362,245.51671 213.43904,259.10807 199.92822,278.39059 196.68515,297.81538 199.00603,316.32103 205.09466,355.53233 202.91819,374.43409 196.98133,393.5648 192.95494,412.71377 197.08757,428.14778 208.7315,338.94178 218.69988,340.18994 240.38233,341.01289 261.71363,341.90009 283.18581,308.63066 287.28565,323.57425 296.71546,340.5324 300.50516,356.64161 297.42753,370.15672 288.19981,263.97503 232.36633,276.48699 220.92431,293.6616 220.34456,306.81344 230.77632,292.70143 234.8786,278.15494 235.63114,364.00794 230.7801,376.0505 219.45368,392.71828 219.16174,405.47738 229.64329,392.06458 234.01424,377.93694 233.51219,298.36753 325.3309,312.4768 321.34635,326.36154 316.43616,339.61951 321.23504,353.16042 317.12892,366.83272 322.05662,380.87427 325.56443,368.40596 335.1933,354.90682 342.77721,339.61652 344.26188,324.21444 342.14624,310.67424 334.6827,305.88523 327.38196,322.83221 326.27388,339.61869 328.29787,356.70487 326.70798,373.58148 327.15901,356.43754 326.96613,339.61773 328.54149,322.76146 326.69454
S072,6,2,happiness,1,221.21448 238.57528,222.59279 267.13585,226.25083 295.28363,232.05365 322.91541,244.89767 348.31742,263.65358 369.56921,285.55772 387.15891,311.7395 398.30507,339.63477 401.91699,367.30652 397.64612,391.91358 384.7604,411.02197 364.57558,427.13602 341.58498,438.58502 316.17438,442.72266 288.59816,446.14247 260.70365,446.43112 233.0087,245.45578 213.65,259.10598 200.12084,278.43046 196.81372,297.91438 199.05514,316.47992 205.14286,355.64634 203.08428,374.51429 197.06584,393.67206 193.10835,412.84455 197.11775,428.2211 208.81377,338.97593 218.73898,340.23122 240.42332,341.06114 261.75662,341.95536 283.23077,308.69121 287.35425,323.63537 296.7567,340.58922 300.54171,356.75628 297.43173,370.29094 288.12001,263.99566 232.43689,276.53501 220.98174,293.73076 220.40671,306.90782 230.84946,292.76399 234.92972,278.19707 235.69586,364.03712 230.80102,376.1391 219.57536,392.77987 219.26582,405.54424 229.68134,392.11171 234.02137,377.9734 233.5356,298.17478 325.02199,312.36644 321.20139,326.34032 316.37572,339.68794 321.10952,353.34232 317.08784,367.13214 321.89457,381.26978 325.14815,368.70735 334.88833,355.04369 342.50081,339.60409 343.99818,324.15973 341.84572,310.55027 334.38823,305.63532 327.07576,322.73553 326.17652,339.67833 328.22656,356.99753 326.64444,374.0859 326.78785,356.73191 326.83006,339.6864 328.36768,322.67302 326.50794
S072,6,3,happiness,1,221.09723 238.59292,222.48436 267.13121,226.15344 295.28945,232.06082 322.91024,244.79367 348.32043,263.63108 369.49368,285.78527 386.78866,311.79952 398.28736,339.63344 401.95433,367.28074 397.68916,391.78966 384.53218,411.13307 364.54194,427.27343 341.5369,438.63616 316.05,442.83768 288.46542,446.1556 260.54501,446.60361 232.82459,245.17566 213.96973,258.96748 200.40288,278.39448 196.96982,298.01503 199.04767,316.70755 205.16445,355.77639 203.35954,374.57659 197.1598,393.80119 193.35693,413.03013 197.11133,428.27927 208.93586,338.91039 218.70004,340.17394 240.39452,341.01178 261.73795,341.914 283.22228,308.64163 287.38874,323.59156 296.7558,340.5514 300.53684,356.85478 297.35738,370.43564 287.85436,263.89336 232.43391,276.50621 220.97799,293.74096 220.42706,306.96888 230.88909,292.75103 234.90355,278.13898 235.69053,363.98241 230.75347,376.21268 219.75023,392.79139 219.40718,405.5592 229.6826,392.08532 233.94501,377.92886 233.48781,297.51109 324.20813,311.90514 320.74621,326.09723 316.1254,339.66274 320.71597,353.59682 316.88887,367.67098 321.42189,382.04573 324.13384,369.25383 334.17594,355.21065 341.92019,339.39199 343.44959,323.79847 341.20923,310.01127 333.70063,304.83715 326.26962,322.30899 325.82804,339.62861 327.93794,357.49081 326.38436,375.07558 325.86491,357.24844 326.53104,339.65143 328.02375,322.23603 326.09945
S072,6,4,happiness,1,221.06646 238.62208,222.4643 267.10845,226.14482 295.26788,232.22276 322.85547,244.74838 348.27342,263.70791 369.30746,286.2569 386.10988,311.98833 398.17319,339.70566 401.93167,367.29859 397.69,391.64319 384.1086,411.37963 364.46559,427.55358 341.44555,438.77306 315.84904,443.09021 288.26606,446.255 260.31929,446.97004 232.57164,244.86332 214.48155,258.88374 200.86012,278.46964 197.21793,298.30522 199.02744,317.20524 205.174,356.10866 203.8165,374.79217 197.33206,394.12026 193.79329,413.4327 197.12389,428.46382 209.15535,338.93101 218.65925,340.2016 240.36289,341.04618 261.71545,341.95522 283.20895,308.68937 287.43368,323.63693 296.72758,340.58794 300.50607,357.10734 297.22073,370.76513 287.41791,263.8613 232.43542,276.58843 220.9615,293.89246 220.44822,307.20037 230.95312,292.86353 234.86601,278.17875 235.68672,363.99026 230.68339,376.43963 220.05465,392.91649 219.66183,405.68929 229.70812,392.14442 233.84272,377.95535 233.43074,296.57678 322.86097,311.28573 320.0008,325.81837 315.70911,339.71915 320.07106,354.08733 316.56506,368.60131 320.66159,383.33879 322.4729,370.18532 332.9514,355.53018 340.84056,339.13455 342.40972,323.35006 340.02182,309.29958 332.48097,303.68707 324.93796,321.73829 325.26225,339.64517 327.47815,358.37287 325.97135,376.74452 324.35695,358.15072 325.94297,339.69672 327.31663,321.674 325.30961
S072,6,5,happiness,1,221.10619 238.59466,222.48945 267.02362,226.15667 295.17931,232.36996 322.73222,244.67968 348.15659,263.73218 369.06719,286.64011 385.41176,312.07721 398.04181,339.67102 401.91068,367.2067 397.71138,391.39265 383.74094,411.50824 364.44578,427.73112 341.43549,438.83047 315.75084,443.27513 288.18165,446.30832 260.22048,447.30182 232.45615,244.64812 214.96241,258.8942 201.30569,278.62939 197.48425,298.66293 199.05297,317.74542 205.25209,356.46996 204.34305,375.0389 197.5988,394.46122 194.32777,413.84414 197.26991,428.65053 209.50882,338.98452 218.67209,340.24491 240.37654,341.07946 261.7297,341.97839 283.22383,308.72402 287.47847,323.65833 296.71877,340.59765 300.50575,357.32182 297.13117,371.05341 287.05073,263.89382 232.42104,276.73706 220.95838,294.0943 220.49859,307.46315 231.04387,293.01587 234.83982,278.26881 235.67922,364.02257 230.69243,376.67951 220.43612,393.0486 220.00783,405.80941 229.83896,392.20279 233.83598,377.99322 233.45563,295.6279 321.53478,310.64286 319.26055,325.5078 315.30526,339.73104 319.45387,354.52505 316.2708,369.46444 319.95136,384.55498 320.91653,371.04389 331.83,355.79628 339.88136,338.82883 341.48006,322.84165 338.93926,308.5374 331.32924,302.52166 323.63025,321.13573 324.69831,339.61178 327.02666,359.17572 325.58307,378.30968 322.93859,358.98356 325.45076,339.68843 326.71845,321.06479 324.60312
S072,6,6,happiness,1,221.11461 238.60768,222.48511 266.96277,226.14222 295.10941,232.51659 322.61576,244.58391 348.035,263.7473 368.79178,287.08546 384.58359,312.16101 397.89441,339.60317 401.88964,367.06453 397.72894,391.04653 383.28117,411.59455 364.38887,427.8721 341.39641,438.81979 315.60822,443.40228 288.05974,446.26101 260.085,447.58019 232.30603,244.34637 215.60961,258.85564 201.91214,278.76472 197.87928,299.03059 199.15706,318.32022 205.42975,356.80936 205.02722,375.23333 197.9632,394.76081 195.00421,414.22396 197.48245,428.76029 209.964,338.95989 218.71661,340.2148 240.4143,341.04408 261.76071,341.9377 283.24807,308.70141 287.54936,323.62132 296.73176,340.55253 300.5215,357.51759 297.03375,371.32682 286.61375,263.88801 232.44481,276.86656 221.01736,294.27121 220.62231,307.70816 231.19783,293.13629 234.84654,278.32329 235.70929,363.98438 230.73614,376.87281 220.92322,393.10201 220.44666,405.84147 230.01189,392.17312 233.84292,377.95094 233.50332,294.41627 319.94163,309.80284 318.35777,325.0712 314.81337,339.69173 318.697,355.00792 315.90027,370.47156 319.06787,385.9992 319.02869,372.05583 330.50993,356.09947 338.81535,338.41792 340.4609,322.15003 337.74273,307.52523 330.00936,301.04189 322.05461,320.34484 323.99822,339.5185 326.45157,360.09385 325.0836,380.15343 321.21262,359.95383 324.9271,339.62098 326.10892,320.24271 323.84546
S072,6,7,happiness,1,221.1514 238.49552,222.49224 266.79101,226.12913 294.94491,232.625 322.42299,244.50066 347.83114,263.76078 368.46298,287.51373 383.75248,312.2195 397.77047,339.52545 401.9046,366.92713 397.7664,390.70187 382.83497,411.62939 364.28231,427.99047 341.32768,438.80708 315.43646,443.50565 287.90102,446.17222 259.90316,447.811 232.10258,244.1229 216.2092,258.88979 202.48205,278.97152 198.27966,299.45979 199.29519,318.91657 205.7087,357.14177 205.726,375.42405 198.34004,395.04809 195.66919,414.58697 197.735,428.86068 210.45949,338.92278 218.7026,340.17127 240.38821,340.99447 261.72264,341.88193 283.19795,308.64037 287.54651,323.55512 296.72568,340.51304 300.51574,357.71369 296.91298,371.5828 286.14758,263.94124 232.37337,277.06316 221.06622,294.46998 220.75737,307.95399 231.32111,293.27181 234.78704,278.41222 235.65811,363.98876 230.77984,377.06196 221.38754,393.13296 220.86371,405.82517 230.16902,392.12443 233.82305,377.92144 233.51488,293.11115 318.27937,308.89356 317.33113,324.59071 314.22516,339.64274 317.84017,355.52608 315.42704,371.55753 318.06815,387.56958 317.11863,373.17 329.31623,356.51126 338.08169,338.01487 339.79704,321.3209 336.90779,306.32106 328.87792,299.45051 320.40342,319.49028 323.15289,339.40952 325.71388,361.01454 324.4392,382.02926 319.43772,360.98499 324.63752,339.52023 325.87097,319.26958 323.37169
S072,6,8,happiness,1,221.21417 238.39414,222.50517 266.70503,226.11559 294.91405,232.58524 322.43203,244.50192 347.8257,263.79028 368.46708,287.7355 383.61802,312.23976 398.07528,339.5251 402.30826,366.94201 398.13082,390.60248 382.91503,411.59809 364.36559,428.07622 341.46824,438.87219 315.51101,443.56964 287.95061,446.08182 259.90486,447.86581 232.06335,244.17855 216.66725,259.06855 202.94246,279.24411 198.74955,299.83198 199.69359,319.28404 206.34942,357.31257 206.35518,375.53247 198.78541,395.19281 196.1983,414.76727 198.17251,428.93115 211.02699,338.88054 218.7794,340.13047 240.45293,340.95531 261.7755,341.84439 283.23888,308.52907 287.62582,323.47293 296.9421,340.54172 300.72239,357.85848 297.04705,371.71515 286.07571,264.10549 232.35466,277.32499 221.32017,294.6238 221.106,308.08745 231.55567,293.37884 234.84029,278.53887 235.68238,364.12238 231.03386,377.17652 221.79724,393.12304 221.24603,405.73131 230.42895,392.08418 233.96715,377.96723 233.65617,292.20267 317.5126,308.26321 316.75408,324.25738 313.94352,339.63123 317.40348,355.9351 315.17929,372.38397 317.50308,388.7767 316.30731,374.07371 329.27322,357.0565 338.81831,337.86556 340.63652,320.56709 337.67713,305.22191 329.04966,298.34763 319.62518,318.90935 322.61582,339.35377 325.18298,361.5572 323.99391,383.15592 318.63113,361.73402 325.34947,339.42219 326.97058,318.40107 324.12866
S072,6,9,happiness,1,221.39156 237.69085,222.53376 266.1634,226.06155 294.56423,232.21998 322.28094,244.57232 347.66424,263.78818 368.56686,287.71359 384.08542,312.12252 398.93187,339.56518 403.30578,367.14627 398.97981,390.77272 383.58798,411.41057 364.50615,428.1824 341.7514,439.14814 315.73519,443.6792 288.06079,445.99863 259.87924,447.78797 231.92257,244.78309 216.74618,259.69505 203.08574,279.92282 199.21826,300.49735 200.36178,319.66062 207.64241,357.45794 206.95768,375.7071 199.29285,395.34564 196.54103,414.92325 198.89005,429.13065 211.8146,338.87658 218.62798,340.12303 240.28874,340.94469 261.5987,341.83054 283.04939,308.25317 287.46282,323.30188 297.27415,340.71238 301.03771,358.05501 297.31341,371.78588 286.20316,264.62677 231.90693,277.96215 221.62411,294.89132 221.61036,308.20453 231.70141,293.57677 234.64736,278.87445 235.36346,364.65437 231.42778,377.35566 222.04917,393.13733 221.49453,405.52916 230.69352,392.11147 234.11071,378.25516 233.7266,291.17163 317.13499,307.55435 316.00838,323.88188 313.51476,339.6641 316.89345,356.50176 314.70931,373.4677 316.81331,390.38714 316.26761,375.3625 330.70614,358.23579 342.17848,337.96958 344.21986,319.27747 341.27834,303.35847 331.05619,297.11362 319.1963,318.28107 321.72408,339.32632 324.15645,361.92316 323.12902,383.98748 318.3807,362.62261 327.89788,339.22308 330.75137,316.96428 327.0912
S072,6,10,happiness,1,221.54718 236.90094,222.5317 265.60014,225.98242 294.24422,231.73639 322.22,244.71154 347.59459,263.82735 368.85276,287.6214 384.96582,312.03715 400.07792,339.72741 404.56997,367.53715 400.03169,391.17819 384.54114,411.25246 364.67116,428.35521 342.06619,439.55676 315.99211,443.82788 288.15903,445.94423 259.80399,447.62739 231.69967,245.53923 216.70432,260.39718 203.1182,280.64089 199.69206,301.13879 201.14761,319.89998 209.15504,357.50038 207.45576,375.82772 199.7521,395.4156 196.6945,414.97994 199.62039,429.33252 212.55539,338.84609 218.40985,340.10581 240.0637,340.94063 261.36711,341.83971 282.81117,307.92941 287.2677,323.1199 297.6917,340.95766 301.42454,358.26579 297.65926,371.81796 286.46339,265.21514 231.3938,278.64669 222.00324,295.11725 222.20108,308.24115 231.84,293.74596 234.42809,279.22621 234.9955,365.2961 231.86239,377.50024 222.16873,393.12656 221.61193,405.27137 230.90062,392.14879 234.23022,378.60875 233.75622,290.28427 317.17973,306.95995 315.39456,323.58038 313.1566,339.7531 316.50375,357.09504 314.24562,374.54687 316.21986,391.98245 316.74453,376.69038 332.8276,359.62883 346.59037,338.25269 348.9017,317.93557 346.03974,301.40423 333.91726,296.06024 319.16965,317.77946 320.86863,339.3651 323.08806,362.15596 322.21906,384.51971 318.55551,363.46528 331.15437,339.02881 335.54795,315.47349 330.94468
S072,6,11,happiness,1,221.63836 236.48816,222.53089 265.34708,225.94141 294.16092,231.45304 322.31479,244.82943 347.69923,263.89975 369.18859,287.63114 385.67641,312.06941 400.96037,339.93279 405.52392,367.90274 400.84514,391.56525 385.27697,411.30002 364.89872,428.61547 342.36895,439.96578 316.23927,444.0727 288.28753,446.0581 259.80472,447.67137 231.58914,246.01441 216.74111,260.84627 203.18897,281.11238 200.03079,301.57655 201.67669,320.10081 210.13768,357.60451 207.7985,375.99098 200.06122,395.56047 196.80769,415.12947 200.08977,429.58415 213.03768,338.89502 218.31637,340.16829 239.98014,341.01625 261.29355,341.92858 282.74764,307.78919 287.24052,323.07926 298.04997,341.1958 301.76319,358.49378 297.96604,371.94173 286.70562,265.60338 231.14141,279.1007 222.29762,295.29652 222.62336,308.31414 231.98426,293.89267 234.35414,279.47711 234.83265,365.78299 232.17998,377.68468 222.28125,393.22433 221.71917,405.22516 231.06651,392.27827 234.34663,378.92614 233.81971,289.78473 317.3213,306.6554 315.12328,323.46925 313.0409,339.89747 316.36741,357.56569 314.05972,375.33342 315.95064,393.10134 317.13739,377.63235 334.25906,360.59775 349.46135,338.51482 351.94503,317.17098 349.13195,300.24719 335.82026,295.46118 319.26667,317.54152 320.44888,339.48026 322.53388,362.40876 321.75874,384.97331 318.76163,364.09404 333.29502,338.99194 338.65371,314.61261 333.4626
S072,6,12,happiness,1,221.74908 236.31384,222.59223 265.25765,225.98063 294.16449,231.37398 322.41392,244.9477 347.8094,264.00199 369.41655,287.72347 386.07822,312.16163 401.48413,340.11294 406.09244,368.16821 401.34371,391.83895 385.7132,411.42309 365.08757,428.85502 342.59374,440.27918 316.42635,444.31002 288.40886,446.22266 259.85384,447.81592 231.57475,246.31486 216.82271,261.14837 203.28439,281.43766 200.25552,301.8985 201.98837,320.31274 210.68845,357.76477 208.04326,376.17977 200.27439,395.74856 196.9339,415.32712 200.38107,429.82491 213.34947,339.00742 218.3103,340.28649 239.98341,341.13998 261.30612,342.05791 282.76954,307.79414 287.28199,323.13708 298.29036,341.4002 301.99557,358.70711 298.17743,372.10834 286.86762,265.87547 231.0516,279.41525 222.48958,295.47497 222.88464,308.44321 232.1064,294.05144 234.35744,279.68373 234.7906,366.12452 232.38998,377.88357 222.40324,393.37588 221.837,405.30373 231.20556,392.44182 234.45319,379.18311 233.9001,289.54896 317.38272,306.53953 315.00271,323.47348 313.01876,340.05346 316.32521,357.91556 314.00952,375.87204 315.83738,393.83305 317.32324,378.24939 335.00587,361.1927 350.96145,338.71077 353.5343,316.82258 350.73609,299.68142 336.80334,295.16381 319.30648,317.46402 320.26239,339.61875 322.28576,362.66607 321.56369,385.37827 318.85788,364.54463 334.43955,339.04947 340.28983,314.20973 334.78669
S072,6,13,happiness,1,221.80619 236.26797,222.61592 265.25425,225.98545 294.21069,231.31458 322.51025,244.97926 347.91426,264.02345 369.58307,287.74997 386.32409,312.17177 401.82314,340.1633 406.46591,368.26225 401.68776,391.93395 386.01361,411.45689 365.27453,428.95759 342.80487,440.4219 316.61692,444.42325 288.56641,446.29786 259.97322,447.89791 231.66065,246.46639 216.94044,261.31252 203.41178,281.62036 200.44945,302.08657 202.22358,320.4467 211.05758,357.86345 208.27493,376.29042 200.48281,395.86283 197.11103,415.44812 200.63504,429.95653 213.62561,339.06665 218.38228,340.34363 240.06012,341.19498 261.38744,342.11076 282.85552,307.78078 287.37195,323.14853 298.48773,341.48834 302.19302,358.80878 298.36398,372.19026 287.01968,266.01859 231.06142,279.58709 222.65397,295.57551 223.09173,308.51753 232.24322,294.13721 234.42266,279.7929 234.82916,366.30157 232.5832,377.99448 222.56729,393.4568 222.0007,405.3428 231.37418,392.5236 234.59597,379.31455 234.02733,289.36122 317.42229,306.42839 314.97264,323.43989 313.05904,340.11315 316.34988,358.09625 314.04732,376.17039 315.82873,394.24841 317.44455,378.58476 335.44104,361.48847 351.80208,338.76966 354.41832,316.58306 351.61663,299.31925 337.34492,294.93373 319.33627,317.37359 320.2065,339.66604 322.20663,362.81041 321.52103,385.63279 318.9348,364.78976 335.11007,339.04905 341.21283,313.94058 335.53234
S072,6,14,happiness,1,221.8051 236.23404,222.59124 265.244,225.94524 294.22739,231.23002 322.55522,244.94556 347.96484,263.97718 369.67311,287.69439 386.47186,312.10937 402.01452,340.12386 406.6789,368.24791 401.88835,391.92483 386.203,411.40754 365.39681,428.94882 342.9449,440.44219 316.75077,444.42873 288.6836,446.28952 260.07118,447.89214 231.74194,246.52605 216.99325,261.37585 203.4741,281.69021 200.55683,302.15359 202.36283,320.47664 211.27385,357.87579 208.41051,376.3122 200.61453,395.88413 197.22283,415.46984 200.80175,429.98608 213.80212,339.06268 218.43512,340.33491 240.11458,341.18156 261.4434,342.09262 282.913,307.72625 287.42487,323.10545 298.60442,341.48711 302.31251,358.81038 298.48241,372.18022 287.12759,266.0645 231.06654,279.64731 222.74889,295.59333 223.21226,308.51694 232.32489,294.14593 234.46389,279.81695 234.85248,366.36051 232.70843,378.01272 222.6705,393.45964 222.10718,405.31994 231.48958,392.52634 234.69741,379.34664 234.11711,289.22523 317.47174,306.32857 314.97312,323.37604 313.0949,340.09338 316.38417,358.13495 314.08518,376.26485 315.85233,394.39971 317.56279,378.69649 335.7233,361.5888 352.30589,338.74957 354.94199,316.40069 352.13797,299.07669 337.67436,294.7779 319.38067,317.28311 320.19014,339.63934 322.17834,362.81914 321.51581,385.68604 319.02331,364.85205 335.50916,338.99135 341.75205,313.7467 335.9699
S072,6,15,happiness,1,221.8051 236.23404,222.59124 265.244,225.94524 294.22739,231.23002 322.55522,244.94556 347.96484,263.97718 369.67311,287.69439 386.47186,312.10937 402.01452,340.12386 406.6789,368.24791 401.88835,391.92483 386.203,411.40754 365.39681,428.94882 342.9449,440.44219 316.75077,444.42873 288.6836,446.28952 260.07118,447.89214 231.74194,246.52605 216.99325,261.37585 203.4741,281.69021 200.55683,302.15359 202.36283,320.47664 211.27385,357.87579 208.41051,376.3122 200.61453,395.88413 197.22283,415.46984 200.80175,429.98608 213.80212,339.06268 218.43512,340.33491 240.11458,341.18156 261.4434,342.09262 282.913,307.72625 287.42487,323.10545 298.60442,341.48711 302.31251,358.81038 298.48241,372.18022 287.12759,266.0645 231.06654,279.64731 222.74889,295.59333 223.21226,308.51694 232.32489,294.14593 234.46389,279.81695 234.85248,366.36051 232.70843,378.01272 222.6705,393.45964 222.10718,405.31994 231.48958,392.52634 234.69741,379.34664 234.11711,289.22523 317.47174,306.32857 314.97312,323.37604 313.0949,340.09338 316.38417,358.13495 314.08518,376.26485 315.85233,394.39971 317.56279,378.69649 335.7233,361.5888 352.30589,338.74957 354.94199,316.40069 352.13797,299.07669 337.67436,294.7779 319.38067,317.28311 320.19014,339.63934 322.17834,362.81914 321.51581,385.68604 319.02331,364.85205 335.50916,338.99135 341.75205,313.7467 335.9699
S072,6,16,happiness,1,221.73637 236.30064,222.46851 265.33155,225.7783 294.35139,231.01216 322.7134,244.72954 348.14442,263.74691 369.89507,287.50573 386.7025,311.84897 402.41723,339.86716 407.1498,368.01725 402.37492,391.68845 386.62543,411.20975 365.81656,428.82729 343.39967,440.35643 317.18952,444.3717 289.10593,446.21699 260.46675,447.89536 232.11411,246.50018 217.26933,261.40674 203.76643,281.7596 200.88707,302.25549 202.70532,320.56124 211.73189,357.91391 208.88324,376.35 201.05112,395.9423 197.69931,415.54044 201.2906,430.01646 214.35187,339.01884 218.70512,340.26599 240.3898,341.08789 261.72327,341.97404 283.19763,307.55989 287.68139,322.94221 298.93996,341.36954 302.66858,358.73735 298.83581,372.11795 287.42964,266.05796 231.21734,279.68563 223.01745,295.59238 223.53327,308.49914 232.6191,294.11683 234.67835,279.79312 235.03747,366.37712 233.08676,378.0271 223.09754,393.43906 222.54412,405.26102 231.90952,392.48294 235.06655,379.33314 234.4674,288.76627 317.46751,305.9688 315.02964,323.11933 313.26697,339.9446 316.53181,358.13276 314.30986,376.40433 316.00324,394.66962 317.69136,378.83853 336.10854,361.59587 352.96534,338.51013 355.60942,315.93592 352.75559,298.50819 338.03852,294.25648 319.37798,316.93791 320.26776,339.46969 322.28203,362.84111 321.67865,385.90058 319.13456,364.92841 336.13038,338.77045 342.49544,313.26344 336.55172
