subject_id,session_id,image_id,peak_emotion,ckplus_labelled,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,landmark_63,landmark_64,landmark_65,landmark_66,landmark_67,landmark_68
S100,3,8,sadness,0,179.78535 197.71724,182.22282 226.90724,184.56502 256.0545,190.26543 284.91023,201.67656 311.47355,221.51722 333.01481,244.74812 350.76798,271.21676 362.5598,300.09038 365.36409,329.44144 363.09783,357.33337 353.33365,382.44695 338.2049,400.66162 315.03513,412.93988 288.29804,421.38502 260.06651,426.97925 231.14359,429.65962 201.83283,202.7533 147.00209,219.3881 140.52615,236.7597 137.39643,254.59083 137.84726,271.1878 143.51242,336.98168 143.76705,354.06546 140.8279,371.30546 141.69734,388.08055 146.14167,402.78226 154.93812,302.09831 176.1025,300.91454 191.71791,299.7235 207.31135,298.71497 222.72797,280.05104 249.61057,289.43954 251.66874,298.91238 252.74033,307.81133 252.74856,316.57295 251.57366,225.94881 180.74533,238.75894 172.26004,254.5657 173.03323,267.39723 181.70252,253.58789 187.05467,238.84223 187.51863,338.24074 183.61979,351.32391 176.22614,366.66073 176.33973,379.17098 184.78922,366.05525 191.23997,351.36647 190.04286,259.09664 289.9755,272.05329 280.64302,285.83413 272.74175,299.63689 278.53427,313.43326 275.42283,324.89163 284.83546,335.56272 295.01148,323.33267 301.118,310.24547 304.83721,296.76065 305.22583,282.84971 303.45232,269.73913 298.75816,266.477 290.01082,282.05714 286.85932,297.68795 287.17281,312.53676 288.41601,326.69185 292.48719,311.98272 290.09761,297.27761 289.03888,281.7389 288.56515
S100,3,9,sadness,0,179.85218 197.66064,182.29045 226.85076,184.63809 255.99911,190.34408 284.85525,201.75983 311.41615,221.60537 332.95492,244.84 350.70412,271.31131 362.49124,300.18598 365.29023,329.51536 362.93787,357.35868 353.06206,382.51541 338.04005,400.77382 314.89945,413.03154 288.17947,421.46898 259.94486,427.05231 231.04371,429.7273 201.73191,202.7488 146.98025,219.38878 140.47761,236.77707 137.33333,254.62304 137.77445,271.24172 143.43981,337.03686 143.68224,354.12042 140.73987,371.3609 141.60613,388.13712 146.04743,402.84074 154.84131,302.18408 176.05673,301.00552 191.72323,299.82708 207.34634,298.87759 222.81681,280.29109 249.61504,289.67355 251.62169,299.1283 252.73212,308.00887 252.73336,316.7644 251.56179,226.23225 180.36602,238.95109 171.12775,255.0255 172.17061,267.71243 181.59182,253.88175 187.01609,239.08808 187.34949,337.88818 183.49474,351.07264 175.15211,366.84542 175.26503,379.48236 184.33238,366.24038 191.17626,351.25735 190.04942,259.27312 289.85994,272.30649 280.62363,286.1192 272.75711,299.87863 278.64031,313.57132 275.44206,324.88722 284.94355,335.47868 295.09727,323.32481 301.18971,310.31295 304.85716,296.90578 305.18004,282.98523 303.44923,269.87186 298.70763,266.45772 290.0291,282.11831 286.83242,297.84106 287.10309,312.69102 288.4245,326.83586 292.50339,312.1053 290.25203,297.40163 289.14565,281.78903 288.68368
S100,3,10,sadness,0,180.00718 197.51702,182.42395 226.68189,184.74952 255.80484,190.43054 284.63816,201.81772 311.18249,221.63019 332.71485,244.83129 350.46355,271.27017 362.25789,300.11633 365.074,329.41399 362.72047,357.22472 352.84197,382.38168 337.88334,400.65287 314.78608,412.91296 288.10485,421.36114 259.90172,426.95741 231.03777,429.64994 201.7548,202.92468 146.89424,219.55306 140.41169,236.9255 137.28348,254.75304 137.73712,271.35017 143.40823,337.08453 143.69535,354.15435 140.76735,371.37836 141.64458,388.13609 146.09324,402.82016 154.88906,302.2485 176.1144,301.05712 191.74946,299.87347 207.33925,298.93345 222.77882,280.35761 249.49741,289.7316 251.50995,299.17736 252.63847,308.03138 252.64489,316.76294 251.47809,226.40853 180.23355,239.09558 170.84615,255.20629 171.95625,267.87545 181.50286,254.04706 186.94347,239.25022 187.26037,337.82017 183.47175,351.01419 174.96194,366.83567 175.09166,379.48272 184.25798,366.22549 191.15916,351.2068 190.06299,259.32036 289.67143,272.37068 280.48115,286.1856 272.64217,299.91537 278.55631,313.5677 275.34594,324.82483 284.87267,335.37592 295.0183,323.25091 301.09208,310.27024 304.73157,296.89777 305.02524,282.98861 303.29816,269.89008 298.53756,266.44144 289.88446,282.11318 286.6892,297.84781 286.9588,312.68336 288.31258,326.80912 292.40034,312.08763 290.18027,297.39882 289.05028,281.77963 288.58063
S100,3,11,sadness,0,180.12462 197.37235,182.55128 226.5104,184.86122 255.60146,190.52292 284.40489,201.8899 310.93362,221.6708 332.45035,244.8417 350.1929,271.25005 361.98824,300.06754 364.81499,329.33349 362.45866,357.11152 352.57791,382.26195 337.67076,400.53742 314.61144,412.79453 287.96574,421.2471 259.79305,426.85007 230.96444,429.55355 201.7105,203.08112 146.78932,219.6954 140.32562,237.04916 137.2108,254.85649 137.6736,271.4309 143.34629,337.10275 143.66345,354.15772 140.7461,371.36499 141.63044,388.10476 146.0826,402.77084 154.87685,302.28999 176.14025,301.08882 191.73782,299.90304 207.28993,298.97287 222.69226,280.40895 249.3384,289.77537 251.35914,299.21377 252.50126,308.04092 252.51126,316.747 251.34665,226.55187 180.08357,239.21932 170.53221,255.37317 171.70191,268.04999 181.36467,254.21577 186.85595,239.39728 187.16561,337.72405 183.41106,350.92473 174.72021,366.77577 174.86507,379.43172 184.11695,366.15996 191.06576,351.1159 190.04065,259.36705 289.45415,272.42719 280.30133,286.24021 272.48478,299.94394 278.42105,313.56105 275.20064,324.76987 284.74438,335.28748 294.88052,323.1885 300.93917,310.2357 304.55675,296.89369 304.82831,282.99644 303.10568,269.91215 298.33211,266.4362 289.70132,282.11312 286.50663,297.85376 286.77406,312.67475 288.15201,326.78262 292.24476,312.07134 290.05117,297.39743 288.9039,281.77638 288.42952
S100,3,12,sadness,0,180.04078 197.41318,182.46346 226.54925,184.78675 255.64188,190.46198 284.44522,201.83892 310.96487,221.63102 332.47468,244.80934 350.20594,271.22226 361.98868,300.04009 364.80202,329.28603 362.36569,357.01961 352.38468,382.19977 337.55862,400.50332 314.51889,412.73465 287.88482,421.17176 259.70833,426.75655 230.89737,429.44642 201.64315,203.00413 146.797,219.60981 140.3453,236.94749 137.23191,254.74247 137.69176,271.30208 143.35395,336.97189 143.64075,354.02495 140.71562,371.23204 141.59198,387.97332 146.03626,402.64297 154.82344,302.19378 176.52112,300.98596 192.03479,299.82176 207.50279,298.95684 222.8209,280.42823 249.33394,289.80386 251.37339,299.25098 252.54829,308.00961 252.55251,316.64898 251.37282,226.57223 180.0934,239.15104 170.18019,255.39872 171.46608,268.1234 181.32381,254.2822 186.89138,239.43292 187.23482,337.43289 183.39675,350.65188 174.3545,366.59417 174.51484,379.31882 183.91223,366.01207 191.01128,350.87707 190.09686,259.38511 289.42304,272.50506 280.34606,286.34129 272.55433,300.01035 278.5609,313.54027 275.26473,324.63385 284.87782,335.08835 294.99177,323.05472 301.04228,310.16588 304.621,296.88875 304.84244,282.98368 303.15943,269.89628 298.35097,266.29232 289.77838,282.03392 286.54176,297.8498 286.76902,312.6714 288.20689,326.77139 292.30145,312.04236 290.22659,297.37003 289.04457,281.6886 288.5847
S100,3,13,sadness,0,180.00079 197.46414,182.55281 226.57099,184.86985 255.60752,190.53224 284.35638,201.90952 310.87488,221.66435 332.34355,244.81772 350.06082,271.20336 361.83579,299.99283 364.6504,329.22761 362.28337,356.97237 352.39881,382.09485 337.50352,400.3467 314.46291,412.58221 287.84092,421.01708 259.69373,426.60488 230.89332,429.29621 201.66787,203.02759 146.87873,219.62371 140.41379,236.96076 137.29537,254.75182 137.75131,271.31346 143.41329,336.91949 143.70893,353.9564 140.78901,371.14667 141.66691,387.87108 146.1092,402.52527 154.88988,302.15353 176.15361,300.95922 191.74242,299.77985 207.28425,298.8577 222.67811,280.3255 249.30176,289.68239 251.31304,299.11008 252.45268,307.92931 252.45952,316.62805 251.29403,226.50316 180.00803,239.19508 170.12044,255.47219 171.36848,268.18014 181.2956,254.30756 186.95528,239.3976 187.23454,337.35792 183.4377,350.58121 174.32588,366.50879 174.47195,379.1881 183.91611,365.87538 190.95704,350.77626 190.12833,259.31317 289.37615,272.36082 280.23271,286.15897 272.42122,299.84889 278.35133,313.44658 275.12602,324.64077 284.66074,335.1474 294.78243,323.0659 300.83812,310.13062 304.45376,296.80556 304.72622,282.92132 303.01163,269.84853 298.24483,266.36654 289.62699,282.03031 286.4285,297.75934 286.68873,312.56597 288.06417,326.6605 292.14872,311.96242 289.96821,297.30293 288.82455,281.69409 288.35614
S106,2,1,sadness,1,185.81443 194.99391,189.97453 225.19929,194.59353 254.8534,202.49819 284.16707,211.70538 312.73041,227.73377 338.21352,250.73307 357.66804,279.02718 368.35222,308.7958 368.51902,338.92036 363.92508,367.60229 353.30684,393.31402 337.04336,411.81995 312.72859,420.3817 283.6177,425.54108 253.70767,428.44248 223.30767,429.5932 192.81624,204.26036 151.1059,220.19344 143.31804,237.85415 142.38741,255.42119 145.47192,271.95284 151.56604,331.19568 150.21207,348.64055 146.45524,365.95663 142.73184,383.58731 143.91935,400.59525 148.88142,302.21136 184.03651,301.78978 205.56948,300.814 227.26546,300.88964 248.60721,277.61408 257.8325,289.32231 263.75638,302.20779 266.17629,313.7701 261.74386,325.04508 256.94867,224.46947 186.6412,240.00628 175.22799,259.27448 176.66525,271.46057 191.07294,255.19609 195.61306,238.39125 195.41637,333.83956 188.42904,347.00781 175.51756,365.42905 174.34104,380.34754 184.88208,365.93823 192.55312,349.65152 192.83013,264.42761 299.99298,276.10452 291.57764,289.06518 285.37981,302.64778 288.13578,317.41703 283.1688,332.24285 289.6327,346.57523 296.92655,333.3192 303.53284,319.70265 309.13918,305.27956 311.85023,290.85634 311.28827,277.60218 305.77641,281.12376 298.23496,292.33417 295.13286,303.96564 295.16413,317.27292 294.29407,330.31771 296.91769,317.08523 295.62606,303.96478 296.48036,292.46115 296.42832
S106,2,2,sadness,1,185.81443 194.99391,189.97453 225.19929,194.59353 254.8534,202.49819 284.16707,211.70538 312.73041,227.73377 338.21352,250.73307 357.66804,279.02718 368.35222,308.7958 368.51902,338.92036 363.92508,367.60229 353.30684,393.31402 337.04336,411.81995 312.72859,420.3817 283.6177,425.54108 253.70767,428.44248 223.30767,429.5932 192.81624,204.26036 151.1059,220.19344 143.31804,237.85415 142.38741,255.42119 145.47192,271.95284 151.56604,331.19568 150.21207,348.64055 146.45524,365.95663 142.73184,383.58731 143.91935,400.59525 148.88142,302.21136 184.03651,301.78978 205.56948,300.814 227.26546,300.88964 248.60721,277.61408 257.8325,289.32231 263.75638,302.20779 266.17629,313.7701 261.74386,325.04508 256.94867,224.46947 186.6412,240.00628 175.22799,259.27448 176.66525,271.46057 191.07294,255.19609 195.61306,238.39125 195.41637,333.83956 188.42904,347.00781 175.51756,365.42905 174.34104,380.34754 184.88208,365.93823 192.55312,349.65152 192.83013,264.42761 299.99298,276.10452 291.57764,289.06518 285.37981,302.64778 288.13578,317.41703 283.1688,332.24285 289.6327,346.57523 296.92655,333.3192 303.53284,319.70265 309.13918,305.27956 311.85023,290.85634 311.28827,277.60218 305.77641,281.12376 298.23496,292.33417 295.13286,303.96564 295.16413,317.27292 294.29407,330.31771 296.91769,317.08523 295.62606,303.96478 296.48036,292.46115 296.42832
S106,2,3,sadness,1,186.05211 194.54964,190.17656 224.80319,194.76782 254.50448,202.64825 283.86979,211.85341 312.48411,227.91425 337.99802,250.90584 357.52278,279.23173 368.22746,309.04781 368.49504,339.18583 363.94585,367.83009 353.24545,393.45504 336.86347,412.05138 312.61695,420.67431 283.51584,425.85523 253.59591,428.74137 223.18823,429.889 192.69751,204.87362 150.83324,220.81507 143.21703,238.43272 142.33202,255.94911 145.38855,272.45873 151.36926,331.40606 150.18199,348.87158 146.48786,366.20611 142.8517,383.8484 144.04446,400.86775 148.96756,302.53816 184.00918,302.09756 205.55814,301.11768 227.26712,301.16038 248.62736,277.96809 257.84288,289.63648 263.76509,302.48064 266.1802,314.06067 261.80678,325.3471 257.03679,224.93194 186.50378,240.44927 175.25814,259.62361 176.67398,271.79651 190.91975,255.58097 195.44923,238.82458 195.23192,334.2068 188.38674,347.42402 175.60532,365.82248 174.4875,380.74221 184.95656,366.30404 192.56951,350.01267 192.80509,264.58564 299.93944,276.29817 291.52766,289.29797 285.35462,302.91555 288.0868,317.73097 283.18,332.58001 289.64326,346.92519 296.95647,333.59522 303.49157,319.92472 309.08232,305.455 311.7425,291.03735 311.13655,277.76868 305.67717,281.35469 298.1337,292.59303 295.07343,304.23802 295.12098,317.50989 294.25384,330.52206 296.8339,317.31369 295.58936,304.21328 296.41725,292.70095 296.36006
S106,2,4,sadness,1,186.0671 194.46109,190.18497 224.72873,194.77118 254.44386,202.64777 283.82384,211.85333 312.45263,227.92205 337.97704,250.91572 357.51852,279.25199 368.22962,309.0818 368.51622,339.22864 363.97932,367.87086 353.26238,393.48394 336.85447,412.10093 312.61683,420.73767 283.51204,425.92438 253.58454,428.80919 223.17021,429.95737 192.67427,204.96459 150.76438,220.90985 143.18916,238.51846 142.31198,256.02488 145.35888,272.53094 151.31181,331.44297 150.16424,348.91556 146.48374,366.25694 142.86642,383.90393 144.06186,400.92843 148.97673,302.58987 183.99707,302.14514 205.55267,301.16371 227.26779,301.19987 248.63511,278.01816 257.84984,289.68129 263.77311,302.52022 266.18816,314.10559 261.82491,325.39686 257.06071,224.99501 186.47582,240.5125 175.28525,259.66555 176.69468,271.8457 190.88231,255.63707 195.40792,238.88796 195.18689,334.27123 188.37365,347.50881 175.64093,365.90353 174.53741,380.8302 184.97375,366.37827 192.56917,350.08074 192.79562,264.59695 299.94189,276.31819 291.52962,289.32748 285.36034,302.95367 288.08914,317.78011 283.19273,332.63575 289.65745,346.98553 296.97585,333.63977 303.49892,319.95702 309.08744,305.47632 311.73853,291.05757 311.12218,277.78338 305.6727,281.38212 298.12779,292.62753 295.07482,304.27699 295.12565,317.54487 294.25926,330.55341 296.83234,317.34707 295.59564,304.24792 296.41856,292.73201 296.36009
S106,2,5,sadness,1,186.04566 194.00352,190.14492 224.35583,194.72386 254.15339,202.59994 283.61874,211.83765 312.3302,227.99018 337.89876,251.00647 357.53133,279.41765 368.24971,309.33512 368.65373,339.53671 364.24224,368.11512 353.3513,393.56998 336.67609,412.31549 312.51237,421.02725 283.38277,426.22066 253.4022,429.0532 222.95509,430.16582 192.4405,205.55039 150.42314,221.49388 143.32734,238.94923 142.48216,256.30795 145.34425,272.74503 150.91561,331.42163 150.13703,348.93535 146.58495,366.31922 143.14987,383.985 144.35797,401.04702 149.1423,302.75727 184.02493,302.30665 205.61746,301.34114 227.36583,301.35105 248.77309,278.28725 258.00352,289.90509 263.91562,302.69363 266.31154,314.30728 262.02038,325.63187 257.31839,225.33425 186.5535,240.83381 176.18175,259.68736 177.46464,272.04768 190.69306,255.93096 195.17113,239.27701 194.94843,334.52185 188.34939,348.02525 176.39756,366.33047 175.43727,381.37793 185.2626,366.75218 192.61218,350.38338 192.76664,264.61405 300.04025,276.38595 291.6161,289.45411 285.46615,303.14289 288.14762,318.04079 283.32144,332.94627 289.77379,347.33108 297.11021,333.87571 303.54621,320.11127 309.12919,305.55629 311.72201,291.14584 311.01148,277.82024 305.69091,281.51481 298.13782,292.80472 295.13287,304.48107 295.19561,317.70407 294.31903,330.67543 296.81601,317.49501 295.66158,304.41833 296.45991,292.88263 296.40578
S106,2,6,sadness,1,185.78464 194.11347,189.90131 224.45746,194.49281 254.24715,202.38169 283.70242,211.61835 312.40424,227.75278 337.97696,250.78534 357.58414,279.19321 368.30618,309.10064 368.65167,339.45948 364.83299,367.99074 353.88766,393.33545 336.91786,412.10641 312.74361,420.85967 283.50355,426.07187 253.40906,428.92689 222.94446,430.05232 192.40614,205.65507 149.7902,221.5061 144.21177,238.34906 143.23451,255.1816 145.286,271.29522 149.61905,331.30319 149.97705,348.84526 146.75785,366.28969 143.75477,383.89359 145.11423,400.99391 149.54872,302.52624 183.88075,302.0812 205.4788,301.11063 227.23477,301.13602 248.64575,277.99463 257.88308,289.64675 263.80439,302.47265 266.20931,314.08418 261.8784,325.50791 257.42106,225.05861 187.31003,240.67322 180.74165,258.455 181.54735,271.99679 190.18006,255.99807 194.3236,239.52387 194.18311,334.28648 188.22928,349.08183 180.20736,366.98339 179.71788,382.69093 186.33974,367.21129 192.54441,350.47145 192.53624,264.43149 299.9903,276.19087 291.56122,289.24423 285.39406,302.91901 288.09848,317.79809 283.23259,332.69716 289.69532,347.08186 297.02892,333.66493 303.51368,319.92498 309.10683,305.39006 311.7314,291.02654 310.75492,277.59561 305.66226,281.29646 298.12488,292.57673 295.09288,304.25276 295.1484,317.51042 294.27319,330.51355 296.80581,317.30655 295.61425,304.206 296.42713,292.66736 296.3727
S106,2,7,sadness,1,185.65952 195.0168,189.83211 225.23068,194.45942 254.89361,202.37438 284.21446,211.5797 312.78547,227.59464 338.28914,250.61703 357.73423,278.92079 368.43293,308.69463 368.55093,339.24099 365.6381,367.71648 354.76608,392.98749 337.5481,411.64958 313.30255,420.38219 283.9214,425.60336 253.70936,428.53295 223.27737,429.7018 192.74785,205.54499 149.32402,221.21705 145.93122,237.12076 144.68695,253.16045 145.4931,268.76075 148.02189,331.25469 149.98488,348.78657 147.21937,366.27594 144.79091,383.73539 146.39389,400.8499 150.33218,302.14354 183.83783,301.72288 205.38704,300.73777 227.10134,300.82387 248.45749,277.46185 257.6907,289.20728 263.62804,302.13411 266.05957,313.70073 261.58988,325.25134 257.49982,224.5162 188.81729,240.32855 188.09795,256.51005 188.18482,271.9301 189.70802,256.06759 193.31539,239.83291 193.32655,333.78368 188.26138,350.55729 186.34795,367.82129 186.53545,384.5511 188.14288,367.76815 192.58572,350.46741 192.36956,264.36443 299.93497,276.03727 291.51307,288.99179 285.29862,302.56816 288.08035,317.32786 283.07674,332.15432 289.5567,346.49262 296.85448,333.26512 303.50672,319.66347 309.12252,305.25158 311.8616,290.97695 310.51848,277.42415 305.71007,281.03669 298.21445,292.24411 295.08771,303.88124 295.1145,317.22809 294.24732,330.30945 296.90772,317.04488 295.57849,303.8953 296.44468,292.38292 296.39014
S106,2,8,sadness,1,185.88739 195.04351,190.04436 225.23648,194.65921 254.87867,202.55859 284.18062,211.75744 312.73318,227.77256 338.21083,250.7629 357.65654,279.04447 368.34211,308.79874 368.50245,339.34164 365.76717,367.7286 354.83258,392.86509 337.47671,411.55534 313.30832,420.3153 283.95091,425.53657 253.75086,428.44564 223.3584,429.60263 192.8733,206.07453 149.34555,221.69691 146.4609,237.38671 145.20806,253.23205 145.77717,268.71247 147.89831,331.24341 150.24479,348.76563 147.6061,366.25206 145.3463,383.67474 146.98274,400.78104 150.79154,302.24282 184.05835,301.81922 205.58435,300.83958 227.27389,300.91492 248.6082,277.63148 257.82983,289.34142 263.75429,302.22931 266.17612,313.78666 261.73946,325.34935 257.73251,224.82423 189.21598,240.61635 189.58833,256.43186 189.52833,272.13545 189.74962,256.36513 193.26364,240.23647 193.28852,333.8586 188.45909,350.96013 187.64936,368.07459 187.9906,384.95715 188.71481,367.96657 192.81904,350.59589 192.53843,264.46637 299.98367,276.1378 291.57261,289.0914 285.37613,302.6665 288.13808,317.42645 283.16802,332.24489 289.63411,346.5708 296.92702,333.3273 303.53726,319.71985 309.14074,305.30631 311.85416,291.07148 310.42005,277.50155 305.71878,281.15075 298.23707,292.35498 295.13287,303.98196 295.16457,317.2913 294.29629,330.33804 296.9271,317.10444 295.62733,303.98438 296.4827,292.48436 296.42888
S106,2,9,sadness,1,185.90721 194.1283,190.01611 224.43333,194.61004 254.18352,202.49447 283.60066,211.75697 312.26345,227.94305 337.76044,250.92205 357.36252,279.30386 368.01794,309.1812 368.46398,339.65432 365.59622,367.84994 354.32255,392.63312 336.6009,411.52965 312.65966,420.38968 283.39585,425.58286 253.23243,428.33523 222.85781,429.38402 192.42768,207.12465 149.31086,222.75649 146.46332,238.47836 145.3642,254.31289 146.05974,269.82433 148.15566,330.75221 150.51397,348.29738 147.93317,365.78765 145.78319,383.24848 147.33069,400.37062 151.06648,302.34611 184.36661,301.91854 205.9142,300.99247 227.61569,301.01013 248.97971,278.11025 258.22059,289.66772 264.09131,302.38459 266.45044,313.973 262.20751,325.5087 258.17765,225.54882 189.05255,241.16686 188.6557,257.00233 188.62488,272.27889 189.82597,256.67878 193.46174,240.68324 193.4368,334.06926 188.60542,350.82527 186.8624,367.96719 187.19125,384.63685 188.72196,367.89095 193.05179,350.66051 192.73019,264.36566 300.09673,276.12312 291.67857,289.18031 285.54657,302.87041 288.17241,317.76053 283.39172,332.65888 289.79777,347.02895 297.10561,333.55357 303.47733,319.78627 309.05382,305.23318 311.61588,291.02325 310.16427,277.44246 305.61555,281.2877 298.12328,292.56618 295.14707,304.22246 295.20385,317.37194 294.30658,330.2809 296.72859,317.1576 295.64894,304.13957 296.44455,292.62793 296.40709
S106,2,10,sadness,1,185.6086 192.29733,189.64476 222.90974,194.22408 252.9571,202.11429 282.68375,211.5514 311.64306,228.15369 337.23284,251.17638 357.19812,279.84534 367.79809,310.05462 368.83,340.44231 365.61014,368.30314 353.58334,392.40431 335.05778,411.76186 311.52317,420.83102 282.38707,425.95693 252.23204,428.36593 221.81945,429.16956 191.43082,208.97856 149.26421,224.67452 146.35635,240.55005 145.57752,256.44273 146.59446,272.08424 148.73163,329.69542 150.98644,347.32785 148.48282,364.86278 146.51207,382.4527 147.85356,399.64955 151.46231,302.49708 185.02265,302.07358 206.6683,301.27202 228.44828,301.18126 249.92667,279.04165 259.24576,290.30895 265.00962,302.69708 267.23372,314.3761 263.38239,325.87311 259.26752,226.82202 188.71009,242.10671 186.38502,258.10827 186.4435,272.42979 190.058,257.14088 193.99517,241.37098 193.86975,334.52681 188.91009,350.49832 184.87988,367.77252 185.13506,383.98223 188.60514,367.77846 193.52174,350.82926 193.13793,264.06696 300.64429,276.0293 292.18357,289.33287 286.16487,303.30091 288.50132,318.49857 284.09984,333.6059 290.38543,348.10861 297.73358,334.1154 303.62501,319.98079 309.16631,305.09968 311.4238,290.90233 309.9624,277.27058 305.71304,281.5311 298.1769,292.99154 295.45684,304.73792 295.55944,317.58116 294.5902,330.23241 296.56874,317.30909 295.95979,304.47561 296.63951,292.91149 296.64374
S106,2,11,sadness,1,185.23831 190.80063,189.20192 221.73997,193.76269 252.1044,201.65794 282.1602,211.25646 311.43647,228.25238 337.1557,251.34088 357.49049,280.30988 368.06721,310.86534 369.64641,341.21384 366.07635,368.82247 353.36289,392.35776 334.10829,412.1689 310.91424,421.44925 281.8599,426.53208 251.67551,428.64387 221.18374,429.23723 190.78782,210.58304 149.37535,226.36846 146.31783,242.44619 145.84241,258.44829 147.20956,274.25082 149.47218,328.86241 151.58179,346.59988 149.12968,364.19881 147.29724,381.93614 148.45138,399.22315 151.97937,302.71014 185.82639,302.28116 207.59335,301.5832 229.47698,301.38506 251.0913,279.90125 260.48761,290.91888 266.16682,303.02528 268.27573,314.80526 264.78,326.28019 260.57054,227.93829 188.53135,242.9413 184.2205,259.18558 184.39672,272.58392 190.49782,257.54399 194.72976,241.94302 194.50226,335.06553 189.41244,350.27421 183.06025,367.72034 183.22587,383.49207 188.66602,367.80585 194.18896,351.10915 193.7527,263.7683 301.50552,275.93835 292.99835,289.48833 287.07937,303.72965 289.16146,319.23131 285.10508,334.54908 291.29644,349.19123 298.69801,334.70382 304.15475,320.21153 309.66633,305.00899 311.64362,290.79886 310.18277,277.10818 306.17829,281.75359 298.592,293.39759 296.10586,305.24338 296.25503,317.82724 295.2235,330.26226 296.80575,317.50163 296.61975,304.81703 297.19011,293.18788 297.22775
S106,2,12,sadness,1,185.28986 189.865,189.20706 221.02418,193.76676 251.60061,201.6746 281.87684,211.41778 311.36331,228.74306 337.13094,251.85904 357.72839,281.04022 368.2409,311.83696 370.26888,342.10536 366.45107,369.41856 353.12942,392.37702 333.21438,412.53224 310.35297,421.96259 281.40997,426.97602 251.24376,428.80055 220.74149,429.18532 190.39874,212.33915 149.83064,228.15548 146.83303,244.29776 146.59657,260.29569 148.15172,276.16758 150.34669,328.19276 152.42766,345.98753 150.05592,363.61238 148.39216,381.43576 149.38468,398.77429 152.77518,303.02979 186.80799,302.6143 208.6377,302.02538 230.56883,301.75147 252.2586,280.88828 261.72155,291.67152 267.30669,303.51067 269.30113,315.35191 266.11231,326.79306 261.8512,229.20753 188.81624,243.94202 183.24582,260.22727 183.45043,272.94198 191.12377,258.17168 195.57534,242.77561 195.28128,335.60763 190.09901,350.27478 182.21136,367.7836 182.3454,383.22619 189.0831,367.92247 194.99253,351.43484 194.50261,263.8131 302.33871,276.13294 293.79841,289.86555 287.96728,304.31838 289.81279,320.05014 286.05254,335.52575 292.13753,350.2661 299.55928,335.38232 304.63813,320.61205 310.1242,305.16192 311.86569,290.97525 310.38469,277.24392 306.64485,282.21432 299.02893,293.99266 296.74204,305.90154 296.922,318.23405 295.82789,330.45803 297.05196,317.86359 297.24477,305.33423 297.72925,293.67154 297.80517
S106,2,13,sadness,1,185.57009 189.89534,189.49537 221.20316,194.10032 251.92101,202.06105 282.34065,211.96692 311.95942,229.59869 337.71199,252.74808 358.47398,282.09732 368.87164,313.07168 371.23036,343.24429 367.20558,370.24457 353.32288,392.63487 332.79496,413.03101 310.21294,422.53736 281.37329,427.43759 251.23822,428.96349 220.75663,429.11884 190.49123,214.03456 150.99845,229.84666 148.16492,245.97241 148.09741,261.90514 149.71548,277.79449 151.71342,327.64274 153.78649,345.46597 151.48746,363.09638 149.98125,380.97035 150.8169,398.34306 154.02514,303.41095 188.28741,303.04379 210.14831,302.58537 232.09766,302.28298 253.8295,281.98923 263.37356,292.5695 268.85449,304.1704 270.72934,316.04648 267.787,327.44735 263.489,230.49178 189.88931,244.97611 183.54802,261.18402 183.70777,273.41265 192.30668,258.91043 196.93767,243.72437 196.61851,336.14982 191.26794,350.43078 182.38495,367.93865 182.50456,383.15071 190.04958,368.12989 196.2099,351.80796 195.68619,264.19253 303.63356,276.61331 295.05337,290.47809 289.28068,305.09951 290.89741,321.00558 287.3684,336.6099 293.32996,351.43102 300.73651,336.23178 305.51145,321.24827 310.99464,305.60524 312.55825,291.45649 311.06098,277.69003 307.5972,282.92449 299.95701,294.80171 297.82349,306.75227 298.00978,318.85454 296.84295,330.88652 297.73887,318.44845 298.27664,306.06609 298.70776,294.38725 298.83581
